Title,Publisher,DateTime,Link
Ariana Grande Splits With Manager Scooter Braun,Rolling Stone,2023-08-31T23:51:14Z,https://news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LnJvbGxpbmdzdG9uZS5jb20vbXVzaWMvbXVzaWMtbmV3cy9hcmlhbmEtZ3JhbmRlLXNwbGl0cy1zY29vdGVyLWJyYXVuLW1hbmFnZXItMTIzNDgwOTkwNi_SAWhodHRwczovL3d3dy5yb2xsaW5nc3RvbmUuY29tL211c2ljL211c2ljLW5ld3MvYXJpYW5hLWdyYW5kZS1zcGxpdHMtc2Nvb3Rlci1icmF1bi1tYW5hZ2VyLTEyMzQ4MDk5MDYvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen
Ariana Grande Leaving Scooter Braun and Management Company HYBE,TMZ,2023-08-31T20:27:00Z,https://news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LnRtei5jb20vMjAyMy8wOC8zMS9hcmlhbmEtZ3JhbmRlLWxlYXZpbmctc2Nvb3Rlci1icmF1bi1tYW5hZ2VtZW50LWNvbXBhbnktaHliZS_SAVtodHRwczovL2FtcC50bXouY29tLzIwMjMvMDgvMzEvYXJpYW5hLWdyYW5kZS1sZWF2aW5nLXNjb290ZXItYnJhdW4tbWFuYWdlbWVudC1jb21wYW55LWh5YmUv?hl=en-US&gl=US&ceid=US%3Aen
Ariana Grande Is Cutting All Ties With Scooter Braun & HYBE,Billboard,2023-08-31T21:27:16Z,https://news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vcHJvL2FyaWFuYS1ncmFuZGUtZW5kcy1zY29vdGVyLWJyYXVuLWh5YmUtcmVsYXRpb25zaGlwL9IBAA?hl=en-US&gl=US&ceid=US%3Aen
"Scooter Braun's Artists Left After Feeling 'Underappreciated' Before Management Split, Source Says",Entertainment Tonight,2023-09-01T00:21:00Z,https://news.google.com/articles/CBMid2h0dHBzOi8vd3d3LmV0b25saW5lLmNvbS9zY29vdGVyLWJyYXVucy1hcnRpc3RzLWxlZnQtYWZ0ZXItZmVlbGluZy11bmRlcmFwcHJlY2lhdGVkLWJlZm9yZS1tYW5hZ2VtZW50LXNwbGl0LXNvdXJjZS1zYXlz0gF7aHR0cHM6Ly93d3cuZXRvbmxpbmUuY29tL3Njb290ZXItYnJhdW5zLWFydGlzdHMtbGVmdC1hZnRlci1mZWVsaW5nLXVuZGVyYXBwcmVjaWF0ZWQtYmVmb3JlLW1hbmFnZW1lbnQtc3BsaXQtc291cmNlLXNheXM_YW1w?hl=en-US&gl=US&ceid=US%3Aen
"How Julia Louis-Dreyfus, Emma Stone and Other SAG Members Are Navigating Telluride",Hollywood Reporter,2023-09-01T04:20:35Z,https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmhvbGx5d29vZHJlcG9ydGVyLmNvbS9tb3ZpZXMvbW92aWUtbmV3cy9qdWxpYS1sb3Vpcy1kcmV5ZnVzLWVtbWEtc3RvbmUtc2FnLW1lbWJlcnMtbmF2aWdhdGUtdGVsbHVyaWRlLTEyMzU1Nzk3MDQv0gGBAWh0dHBzOi8vd3d3LmhvbGx5d29vZHJlcG9ydGVyLmNvbS9tb3ZpZXMvbW92aWUtbmV3cy9qdWxpYS1sb3Vpcy1kcmV5ZnVzLWVtbWEtc3RvbmUtc2FnLW1lbWJlcnMtbmF2aWdhdGUtdGVsbHVyaWRlLTEyMzU1Nzk3MDQvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen
"Kevin Costner divorce: Christine cries on the stand at child support hearing, lawyer denies she has a boyfriend — here's the latest",Yahoo Entertainment,2023-08-31T23:02:31Z,https://news.google.com/articles/CBMiemh0dHBzOi8vd3d3LnlhaG9vLmNvbS9lbnRlcnRhaW5tZW50L2tldmluLWNvc3RuZXItY2hyaXN0aW5lLWNvc3RuZXItZGl2b3JjZS1jaGlsZC1zdXBwb3J0LWhlYXJpbmctYm95ZnJpZW5kLTIzMDIzMDIzMi5odG1s0gGCAWh0dHBzOi8vd3d3LnlhaG9vLmNvbS9hbXBodG1sL2VudGVydGFpbm1lbnQva2V2aW4tY29zdG5lci1jaHJpc3RpbmUtY29zdG5lci1kaXZvcmNlLWNoaWxkLXN1cHBvcnQtaGVhcmluZy1ib3lmcmllbmQtMjMwMjMwMjMyLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen
Kevin Costner in Divorce Court: Tearful Ex Takes Stand With New Claims,Entertainment Tonight,2023-09-01T02:00:09Z,https://news.google.com/articles/CCAiC0ZwbFVhek9WVmZJmAEB?hl=en-US&gl=US&ceid=US%3Aen
Kevin Costner's Estranged Wife Cries During Court Hearing,PEOPLE,2023-08-31T20:32:58Z,https://news.google.com/articles/CBMiXmh0dHBzOi8vcGVvcGxlLmNvbS9rZXZpbi1jb3N0bmVyLWVzdHJhbmdlZC13aWZlLWNocmlzdGluZS1jcmllcy1kdXJpbmctZGl2b3JjZS1oZWFyaW5nLTc5NjQzODXSAQA?hl=en-US&gl=US&ceid=US%3Aen
Kevin Costner's ex breaks down in court as actor accuses her of 'relentless jihad' ahead of proceedings,Fox News,2023-08-31T18:27:00Z,https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmZveG5ld3MuY29tL2VudGVydGFpbm1lbnQva2V2aW4tY29zdG5lcnMtZXgtYnJlYWtzLWRvd24tY291cnQtYWN0b3ItYWNjdXNlcy1oZXItcmVsZW50bGVzcy1qaWhhZC1haGVhZC1wcm9jZWVkaW5nc9IBggFodHRwczovL3d3dy5mb3huZXdzLmNvbS9lbnRlcnRhaW5tZW50L2tldmluLWNvc3RuZXJzLWV4LWJyZWFrcy1kb3duLWNvdXJ0LWFjdG9yLWFjY3VzZXMtaGVyLXJlbGVudGxlc3MtamloYWQtYWhlYWQtcHJvY2VlZGluZ3MuYW1w?hl=en-US&gl=US&ceid=US%3Aen
Sam Asghari Unfollows Britney Spears On Instagram Amid Divorce,BuzzFeed News,2023-08-31T15:27:14Z,https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmJ1enpmZWVkbmV3cy5jb20vYXJ0aWNsZS9sZXlsYW1vaGFtbWVkL3NhbS1hc2doYXJpLXVuZm9sbG93cy1icml0bmV5LXNwZWFycy1pbnN0YWdyYW0tZGl2b3JjZdIBAA?hl=en-US&gl=US&ceid=US%3Aen
Britney Spears Busts a Move in Off-the-Shoulder White Minidress During Mexico Getaway,Yahoo Life,2023-08-31T18:10:08Z,https://news.google.com/articles/CBMiTGh0dHBzOi8vd3d3LnlhaG9vLmNvbS9saWZlc3R5bGUvYnJpdG5leS1zcGVhcnMtYnVzdHMtbW92ZS1vZmYtMTgxMDA4MzEyLmh0bWzSAVRodHRwczovL3d3dy55YWhvby5jb20vYW1waHRtbC9saWZlc3R5bGUvYnJpdG5leS1zcGVhcnMtYnVzdHMtbW92ZS1vZmYtMTgxMDA4MzEyLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen
"Sam Asghari Joins SAG-AFTRA Picket Line, Dodges Britney Spears Questions",TMZ,2023-08-31T22:21:00Z,https://news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LnRtei5jb20vMjAyMy8wOC8zMS9zYW0tYXNnaGFyaS1ob2xseXdvb2Qtc2FnLWFjdG9yLXN0cmlrZS1icml0bmV5LXNwZWFycy1kaXZvcmNlL9IBXWh0dHBzOi8vYW1wLnRtei5jb20vMjAyMy8wOC8zMS9zYW0tYXNnaGFyaS1ob2xseXdvb2Qtc2FnLWFjdG9yLXN0cmlrZS1icml0bmV5LXNwZWFycy1kaXZvcmNlLw?hl=en-US&gl=US&ceid=US%3Aen
Sam Asghari Is Looking Ahead as He Takes 'Space' From Britney Spears,Us Weekly,2023-08-31T22:06:44Z,https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LnVzbWFnYXppbmUuY29tL2NlbGVicml0eS1uZXdzL25ld3Mvc2FtLWFzZ2hhcmktaXMtbG9va2luZy1haGVhZC1hcy1oZS10YWtlcy1zcGFjZS1mcm9tLWJyaXRuZXktc3BlYXJzL9IBdmh0dHBzOi8vd3d3LnVzbWFnYXppbmUuY29tL2NlbGVicml0eS1uZXdzL25ld3Mvc2FtLWFzZ2hhcmktaXMtbG9va2luZy1haGVhZC1hcy1oZS10YWtlcy1zcGFjZS1mcm9tLWJyaXRuZXktc3BlYXJzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen
"'Yacht' races, concerts galore: 5 things to do in metro Detroit for Labor Day weekend",Detroit Free Press,2023-08-31T17:42:01Z,https://news.google.com/articles/CBMieGh0dHBzOi8vd3d3LmZyZWVwLmNvbS9zdG9yeS9lbnRlcnRhaW5tZW50L25pZ2h0bGlmZS8yMDIzLzA4LzMxL21ldHJvLWRldHJvaXQtdGhpbmdzLXRvLWRvLWxhYm9yLWRheS13ZWVrZW5kLzcwNzA5MTQ0MDA3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen
10 things to do in Boston this Labor Day weekend,Boston.com,2023-08-31T15:16:00Z,https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmJvc3Rvbi5jb20vdGhpbmdzLXRvLWRvL2V2ZW50cy90aGluZ3MtdG8tZG8taW4tYm9zdG9uLWxhYm9yLWRheS13ZWVrZW5kLTIwMjMv0gEA?hl=en-US&gl=US&ceid=US%3Aen
Special events in the DC area for Labor Day Weekend,WTOP,2023-08-31T10:38:15Z,https://news.google.com/articles/CBMiVmh0dHBzOi8vd3RvcC5jb20vaG9saWRheXMvMjAyMy8wOC9zcGVjaWFsLWV2ZW50cy1pbi10aGUtZGMtYXJlYS1mb3ItbGFib3ItZGF5LXdlZWtlbmQv0gEA?hl=en-US&gl=US&ceid=US%3Aen
These are the 14 best things to do in Dallas this Labor Day weekend,CultureMap Dallas,2023-08-31T11:00:00Z,https://news.google.com/articles/CBMiUWh0dHBzOi8vZGFsbGFzLmN1bHR1cmVtYXAuY29tL25ld3MvZW50ZXJ0YWlubWVudC9sYWJvci1kYXktd2Vla2VuZC1ldmVudHMtbGlvbmVsL9IBAA?hl=en-US&gl=US&ceid=US%3Aen
Venice Film Festival: Adam Driver Calls Out Netflix and Amazon Amid Strikes,The New York Times,2023-08-31T19:16:51Z,https://news.google.com/articles/CBMiT2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDgvMzEvbW92aWVzL2FkYW0tZHJpdmVyLXZlbmljZS1maWxtLWZlc3RpdmFsLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen
Ferrari review – Michael Mann’s watchable race-car drama rarely puts pedal to metal,The Guardian,2023-08-31T20:50:00Z,https://news.google.com/articles/CBMiR2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9maWxtLzIwMjMvYXVnLzMxL2ZlcnJhcmktcmV2aWV3LWFkYW0tZHJpdmVy0gFHaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL2ZpbG0vMjAyMy9hdWcvMzEvZmVycmFyaS1yZXZpZXctYWRhbS1kcml2ZXI?hl=en-US&gl=US&ceid=US%3Aen
‘Ferrari’ Races to 6-Minute Standing Ovation at Venice as Adam Driver Gets Teary-Eyed,Variety,2023-08-31T19:39:00Z,https://news.google.com/articles/CBMiYGh0dHBzOi8vdmFyaWV0eS5jb20vMjAyMy9maWxtL25ld3MvZmVycmFyaS1zdGFuZGluZy1vdmF0aW9uLXZlbmljZS1hZGFtLWRyaXZlci1jcmllcy0xMjM1Njk1OTIzL9IBZGh0dHBzOi8vdmFyaWV0eS5jb20vMjAyMy9maWxtL25ld3MvZmVycmFyaS1zdGFuZGluZy1vdmF0aW9uLXZlbmljZS1hZGFtLWRyaXZlci1jcmllcy0xMjM1Njk1OTIzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen
'Ferrari' review: Michael Mann returns with a scattered but impactful biopic,Mashable,2023-08-31T17:00:00Z,https://news.google.com/articles/CBMiK2h0dHBzOi8vbWFzaGFibGUuY29tL2FydGljbGUvZmVycmFyaS1yZXZpZXfSAQA?hl=en-US&gl=US&ceid=US%3Aen
'I hope you feel loved': Beyoncé transcends her status as pop star at Levi's Stadium show,San Francisco Chronicle,2023-08-31T22:48:49Z,https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LnNmY2hyb25pY2xlLmNvbS9lbnRlcnRhaW5tZW50L2FydGljbGUvYmV5b25jZS1yZW5haXNzYW5jZS10b3VyLXNhbnRhLWNsYXJhLTE4MzI3OTAzLnBocNIBAA?hl=en-US&gl=US&ceid=US%3Aen
Beyoncé breaks curfew at Levi's Stadium despite extension.,San Francisco Chronicle,2023-08-31T16:30:00Z,https://news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LnNmY2hyb25pY2xlLmNvbS9lbnRlcnRhaW5tZW50L2FydGljbGUvYmV5b25jZS1jdXJmZXctc2FudGEtY2xhcmEtbGV2aXMtc3RhZGl1bS0xODMzOTA2OC5waHDSAQA?hl=en-US&gl=US&ceid=US%3Aen
Review: Beyonce falls well short of delivering a masterpiece at Levi’s Stadium,The Mercury News,2023-08-31T07:44:27Z,https://news.google.com/articles/CBMidGh0dHBzOi8vd3d3Lm1lcmN1cnluZXdzLmNvbS8yMDIzLzA4LzMxL3Jldmlldy1iZXlvbmNlLWJyaW5ncy1yZW5haXNzYW5jZS13b3JsZC10b3VyLXRvLWxldmlzLXN0YWRpdW0taW4tc2FudGEtY2xhcmEv0gF4aHR0cHM6Ly93d3cubWVyY3VyeW5ld3MuY29tLzIwMjMvMDgvMzEvcmV2aWV3LWJleW9uY2UtYnJpbmdzLXJlbmFpc3NhbmNlLXdvcmxkLXRvdXItdG8tbGV2aXMtc3RhZGl1bS1pbi1zYW50YS1jbGFyYS9hbXAv?hl=en-US&gl=US&ceid=US%3Aen
Beyoncé Reacts to Being Named Honorary Mayor of Santa Clara: 'Today... I Am the Mayor',PEOPLE,2023-08-31T18:20:00Z,https://news.google.com/articles/CBMiU2h0dHBzOi8vcGVvcGxlLmNvbS9iZXlvbmNlLXJlYWN0cy10by1iZWNvbWluZy1ob25vcmFyeS1tYXlvci1vZi1zYW50YS1jbGFyYS03OTY0MjI40gEA?hl=en-US&gl=US&ceid=US%3Aen
